pc11_s_id,pc11_d_id,pc11_sd_id,year,post_ror_data_entry_block_any,post_ror_dist_softw_available_block_any,post_ror_aadhaar_link_block_any,post_mutation_computerized_block_any,post_digital_ror_issued_block_any,block_id,mean_night,count_night,sum_night,sd_name,frac_12,per_aggriculture,per_treecover,per_greencover,per_built
10,229,1380,2020,1,1,0,0,0,1068,1.19276921042592,901,1074.68505859375,Harnaut,0.973528444766998,97.3528444766998,11.020471572876,60.5632400512695,28.4162864685059
10,229,1380,2021,1,1,0,0,0,1068,1.20720873291829,901,1087.69506835938,Harnaut,0.97819972038269,97.819972038269,16.012996673584,62.7607727050781,21.2262306213379
10,229,1381,2000,0,0,0,0,0,1069,0.003877926184971,611,2.36941289901733,Chandi,,,7.32915544509888,67.716064453125,24.9547786712647
10,229,1381,2001,0,0,0,0,0,1069,0,611,0,Chandi,0.987665832042694,98.7665832042694,10.4453315734863,67.3401718139649,22.2145023345947
10,229,1381,2002,0,0,0,0,0,1069,0,611,0,Chandi,0.987665832042694,98.7665832042694,13.2414379119873,65.0645751953125,21.6939888000488
10,229,1381,2003,0,0,0,0,0,1069,0,611,0,Chandi,0.985237002372742,98.5237002372742,4.72894287109375,80.3898544311524,14.881199836731
10,229,1381,2004,0,0,0,0,0,1069,0,611,0,Chandi,0.988430798053741,98.8430798053741,8.14147281646729,64.3998947143555,27.4586372375488
10,229,1381,2005,0,0,0,0,0,1069,0,611,0,Chandi,0.985237002372742,98.5237002372742,4.93801546096802,81.0964431762695,13.965537071228
10,229,1381,2006,0,0,0,0,0,1069,0,611,0,Chandi,0.984005510807037,98.4005510807037,9.45153427124023,68.0927505493164,22.4557151794434
10,229,1381,2007,0,0,0,0,0,1069,0,611,0,Chandi,0.984005510807037,98.4005510807037,9.0627326965332,63.1521492004395,27.785120010376
10,229,1381,2008,0,0,0,0,0,1069,0,611,0,Chandi,0.98803174495697,98.803174495697,10.0942335128784,61.4059753417969,28.4997882843018
10,229,1381,2009,0,0,0,0,0,1069,0,611,0,Chandi,0.987701833248138,98.7701833248138,6.94416952133179,63.4895248413086,29.5663108825684
10,229,1381,2010,0,0,0,0,0,1069,0,611,0,Chandi,0.98803174495697,98.803174495697,5.50599956512451,73.1727828979492,21.3212184906006
10,229,1381,2011,0,0,0,0,0,1069,0,611,0,Chandi,0.9874027967453,98.74027967453,9.82190227508545,66.5055465698242,23.6725482940674
10,229,1381,2012,0,0,0,0,0,1069,0.0022953214114699,611,1.40244138240814,Chandi,0.98854672908783,98.854672908783,10.1646842956543,74.2176513671875,15.6176662445068
10,229,1381,2013,0,0,0,0,0,1069,0.0638367048847304,611,39.0042266845703,Chandi,0.985237002372742,98.5237002372742,8.1263017654419,71.7256393432617,20.1480598449707
10,229,1381,2014,0,0,0,0,0,1069,0.230206478637096,611,140.656158447266,Chandi,0.985237002372742,98.5237002372742,10.2882127761841,71.3848724365234,18.3269157409668
10,229,1381,2015,0,0,0,0,0,1069,0.685312324186784,611,418.725830078125,Chandi,0.987665832042694,98.7665832042694,10.6787786483765,73.0702819824219,16.2509326934814
10,229,1381,2016,1,1,0,0,0,1069,1.13141058938983,611,691.291870117188,Chandi,0.982329487800598,98.2329487800598,8.99637508392334,69.5893936157227,21.4142398834229
10,229,1381,2017,1,1,0,0,0,1069,1.3074075102611,611,798.825988769531,Chandi,0.98854672908783,98.854672908783,9.41921520233154,75.6758117675781,14.9049730300903
10,229,1381,2018,1,1,0,0,0,1069,1.63761050260204,611,1000.58001708984,Chandi,0.988228857517242,98.8228857517242,10.1268739700317,75.1993637084961,14.6737642288208
10,229,1381,2019,1,1,0,0,0,1069,1.56800325334365,611,958.049987792969,Chandi,0.9874027967453,98.74027967453,8.66178226470947,72.9735641479492,18.3646488189697
10,229,1381,2020,1,1,0,0,0,1069,1.39899350929572,611,854.785034179688,Chandi,0.986250281333923,98.6250281333923,8.3573751449585,64.2314758300781,27.4111480712891
10,229,1381,2021,1,1,0,0,0,1069,1.49552375556209,611,913.765014648438,Chandi,0.985048651695251,98.5048651695251,16.6180286407471,69.725212097168,13.6567506790161
10,229,1382,2000,0,0,0,0,0,1070,0.0067687335844583,649,4.39290809631348,Rahui,,,5.44453191757202,71.6256561279297,22.9298114776611
10,229,1382,2001,0,0,0,0,0,1070,0.0067687335844583,649,4.39290809631348,Rahui,0.96762353181839,96.762353181839,8.35818576812744,74.7161407470703,16.9256744384766
10,229,1382,2002,0,0,0,0,0,1070,0.0057661437841336,649,3.74222731590271,Rahui,0.96762353181839,96.762353181839,13.3819923400879,68.9225006103516,17.6955070495605
10,229,1382,2003,0,0,0,0,0,1070,0.0042152757453624,649,2.73571395874023,Rahui,0.976501822471619,97.6501822471619,4.22772884368897,83.6992645263672,12.0730142593384
10,229,1382,2004,0,0,0,0,0,1070,0.0016432172161037,649,1.06644797325134,Rahui,0.967831373214722,96.7831373214722,5.68347406387329,73.6239929199219,20.6925315856934
10,229,1382,2005,0,0,0,0,0,1070,0.0120624871393565,649,7.82855415344238,Rahui,0.976501822471619,97.6501822471619,5.55537843704224,77.0088806152344,17.4357395172119
10,229,1382,2006,0,0,0,0,0,1070,0.0060440160460391,649,3.92256641387939,Rahui,0.969565689563751,96.9565689563751,9.43118572235107,65.0513534545899,25.5174617767334
10,229,1382,2007,0,0,0,0,0,1070,0.0175608677562837,649,11.3970031738281,Rahui,0.969565689563751,96.9565689563751,9.5402774810791,64.2988128662109,26.1609153747559
10,229,1382,2008,0,0,0,0,0,1070,0.0222689477247523,649,14.4525470733643,Rahui,0.971645951271057,97.1645951271057,9.73338413238525,66.175178527832,24.0914402008057
10,229,1382,2009,0,0,0,0,0,1070,0.0143504796667348,649,9.31346130371094,Rahui,0.97052788734436,97.052788734436,6.05635404586792,68.2334823608399,25.7101650238037
10,229,1382,2010,0,0,0,0,0,1070,0.003747684378837,649,2.43224716186523,Rahui,0.971645951271057,97.1645951271057,4.09313440322876,72.1920700073242,23.7147979736328
10,229,1382,2011,0,0,0,0,0,1070,0.0115449211814186,649,7.49265384674072,Rahui,0.970745623111725,97.0745623111725,8.03627681732178,69.7587890625,22.2049312591553
10,229,1382,2012,0,0,0,0,0,1070,0.226280271180422,649,146.855895996094,Rahui,0.957628786563873,95.7628786563873,8.93299770355225,78.0821533203125,12.9848518371582
10,229,1382,2013,0,0,0,0,0,1070,0.303250093856835,649,196.809310913086,Rahui,0.976501822471619,97.6501822471619,5.59609508514404,72.5151596069336,21.888744354248
10,229,1382,2014,0,0,0,0,0,1070,0.415398784337683,649,269.593811035156,Rahui,0.976501822471619,97.6501822471619,8.12436676025391,69.7750854492188,22.100549697876
10,229,1382,2015,0,0,0,0,0,1070,0.901316027060863,649,584.9541015625,Rahui,0.96762353181839,96.762353181839,9.29546356201172,74.6166381835938,16.0879001617432
10,229,1382,2016,1,1,0,0,0,1070,1.55071513641781,649,1006.41412353516,Rahui,0.972093880176544,97.2093880176544,8.15106582641602,75.4454650878906,16.4034729003906
10,229,1382,2017,1,1,0,0,0,1070,1.65999355227995,649,1077.33581542969,Rahui,0.957628786563873,95.7628786563873,8.92185020446777,79.2749862670899,11.8031673431397
10,229,1382,2018,1,1,0,0,0,1070,1.90280419395223,649,1234.919921875,Rahui,0.971851587295532,97.1851587295532,8.78296852111816,77.9377746582031,13.2792587280273
10,229,1382,2019,1,1,0,0,0,1070,2.02010793347939,649,1311.05004882813,Rahui,0.970745623111725,97.0745623111725,8.40324020385742,74.5671157836914,17.0296440124512
10,229,1382,2020,1,1,0,0,0,1070,1.86822030136508,649,1212.47497558594,Rahui,0.977518439292908,97.7518439292908,8.42850685119629,71.0350036621094,20.5364856719971
10,229,1382,2021,1,1,0,0,0,1070,1.76942986957097,649,1148.35998535156,Rahui,0.972832202911377,97.2832202911377,15.8402814865112,69.407096862793,14.7526206970215
10,229,1383,2000,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,,,6.77018404006958,64.6027374267578,28.6270809173584
10,229,1383,2001,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.991741836071014,99.1741836071014,8.56845283508301,71.5413818359375,19.8901653289795
10,229,1383,2002,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.991741836071014,99.1741836071014,12.2592334747314,59.4017486572266,28.339017868042
10,229,1383,2003,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.995816051959991,99.5816051959991,3.89796805381775,78.9444122314453,17.1576175689697
10,229,1383,2004,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.994259119033813,99.4259119033813,6.30310106277466,71.9503479003906,21.7465476989746
10,229,1383,2005,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.995816051959991,99.5816051959991,5.62192392349243,75.7200317382813,18.658052444458
10,229,1383,2006,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.997305512428284,99.7305512428284,9.4223804473877,56.7449798583984,33.8326377868652
10,229,1383,2007,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.997305512428284,99.7305512428284,5.27126455307007,62.7836303710938,31.945104598999
10,229,1383,2008,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.994006752967834,99.4006752967834,8.17877292633057,60.7485809326172,31.0726470947266
10,229,1383,2009,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.994276106357574,99.4276106357574,6.58887529373169,65.4991683959961,27.9119472503662
10,229,1383,2010,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.994006752967834,99.4006752967834,4.70894765853882,72.0482711791992,23.2427749633789
10,229,1383,2011,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.991175472736359,99.1175472736359,7.45293045043945,64.1336288452149,28.4134387969971
10,229,1383,2012,0,0,0,0,0,1071,0.0191101835231588,396,7.5676326751709,Bind,0.99363249540329,99.363249540329,10.3242273330688,71.3895263671875,18.2862434387207
10,229,1383,2013,0,0,0,0,0,1071,0.0427836986503215,396,16.9423446655273,Bind,0.995816051959991,99.5816051959991,6.27046775817871,68.9353942871094,24.7941398620605
10,229,1383,2014,0,0,0,0,0,1071,0.0558644159875734,396,22.1223087310791,Bind,0.995816051959991,99.5816051959991,7.05985450744629,64.000373840332,28.9397697448731
10,229,1383,2015,0,0,0,0,0,1071,0.108246321629996,396,42.8655433654785,Bind,0.991741836071014,99.1741836071014,7.78116416931152,73.0744171142578,19.144416809082
10,229,1383,2016,1,1,0,0,0,1071,0.334937355735085,396,132.635192871094,Bind,0.995972692966461,99.5972692966461,8.67119216918945,69.2514953613281,22.0773105621338
10,229,1383,2017,1,1,0,0,0,1071,0.477266176782473,396,188.997406005859,Bind,0.99363249540329,99.363249540329,6.66174459457398,76.9428863525391,16.3953685760498
10,229,1383,2018,1,1,0,0,0,1071,0.507727266562105,396,201.059997558594,Bind,0.993167459964752,99.3167459964752,6.85040235519409,74.9909133911133,18.1586856842041
10,229,1383,2019,1,1,0,0,0,1071,0.401174256295869,396,158.865005493164,Bind,0.991175472736359,99.1175472736359,4.50181579589844,62.0907363891602,33.4074478149414
10,229,1383,2020,1,1,0,0,0,1071,0.482714643382063,396,191.154998779297,Bind,0.992616474628448,99.2616474628448,8.09719657897949,65.5218505859375,26.3809509277344
10,229,1383,2021,1,1,0,0,0,1071,0.714444401288273,396,282.919982910156,Bind,0.995214760303497,99.5214760303497,11.3244800567627,62.4741973876953,26.2013168334961
10,229,1384,2000,0,0,0,0,0,1072,0,621,0,Sarmera,,,5.99319934844971,60.1439361572266,33.8628578186035
10,229,1384,2001,0,0,0,0,0,1072,0,621,0,Sarmera,0.985932111740112,98.5932111740112,7.12263345718384,64.492301940918,28.3850612640381
10,229,1384,2002,0,0,0,0,0,1072,0,621,0,Sarmera,0.985932111740112,98.5932111740112,9.50815391540527,60.2544403076172,30.2374057769775
10,229,1384,2003,0,0,0,0,0,1072,0,621,0,Sarmera,0.987940788269043,98.7940788269043,3.87067365646362,73.671989440918,22.4573345184326
10,229,1384,2004,0,0,0,0,0,1072,0,621,0,Sarmera,0.98716813325882,98.716813325882,6.78711938858032,74.316764831543,18.896110534668
10,229,1384,2005,0,0,0,0,0,1072,0,621,0,Sarmera,0.987940788269043,98.7940788269043,6.51673603057861,73.5497589111328,19.9335060119629
10,229,1384,2006,0,0,0,0,0,1072,0,621,0,Sarmera,0.985975027084351,98.5975027084351,6.58098077774048,56.1807403564453,37.23828125
10,229,1384,2007,0,0,0,0,0,1072,0,621,0,Sarmera,0.985975027084351,98.5975027084351,5.49219417572022,61.2106704711914,33.2971382141113
10,229,1384,2008,0,0,0,0,0,1072,0,621,0,Sarmera,0.988409221172333,98.8409221172333,6.30234003067017,54.2552833557129,39.4423789978027
10,229,1384,2009,0,0,0,0,0,1072,0,621,0,Sarmera,0.987174093723297,98.7174093723297,6.44163084030151,72.1107177734375,21.4476470947266
10,229,1384,2010,0,0,0,0,0,1072,0,621,0,Sarmera,0.988409221172333,98.8409221172333,6.04050731658936,70.9017868041992,23.0577049255371
10,229,1384,2011,0,0,0,0,0,1072,0,621,0,Sarmera,0.988147795200348,98.8147795200348,7.1925745010376,59.9232635498047,32.8841667175293
10,229,1384,2012,0,0,0,0,0,1072,0,621,0,Sarmera,0.986225664615631,98.6225664615631,10.0084819793701,69.9124069213867,20.0791091918945
10,229,1384,2013,0,0,0,0,0,1072,0,621,0,Sarmera,0.987940788269043,98.7940788269043,6.32464265823364,70.2610244750977,23.4143314361572
10,229,1384,2014,0,0,0,0,0,1072,0,621,0,Sarmera,0.987940788269043,98.7940788269043,7.21280145645142,69.547492980957,23.2397041320801
10,229,1384,2015,0,0,0,0,0,1072,0.0309725130237818,621,19.2339305877686,Sarmera,0.985932111740112,98.5932111740112,7.07585287094116,68.0701904296875,24.8539581298828
10,229,1384,2016,1,1,0,0,0,1072,0.141930695317218,621,88.1389617919922,Sarmera,0.984180331230164,98.4180331230164,7.70261716842651,64.6586608886719,27.6387252807617
10,229,1384,2017,1,1,0,0,0,1072,0.219392761132183,621,136.242904663086,Sarmera,0.986225664615631,98.6225664615631,5.67902517318726,73.9085311889649,20.4124507904053
10,229,1384,2018,1,1,0,0,0,1072,0.361400954389342,621,224.429992675781,Sarmera,0.9887415766716,98.87415766716,7.47697591781616,71.8585052490234,20.6645183563232
10,229,1384,2019,1,1,0,0,0,1072,0.400088569776256,621,248.455001831055,Sarmera,0.988147795200348,98.8147795200348,6.34480333328247,64.8173828125,28.8378124237061
10,229,1384,2020,1,1,0,0,0,1072,0.459001624065897,621,285.040008544922,Sarmera,0.984999597072601,98.4999597072601,7.58192443847656,58.9348831176758,33.4831962585449
10,229,1384,2021,1,1,0,0,0,1072,0.652657034316501,621,405.300018310547,Sarmera,0.986044466495514,98.6044466495514,10.3327550888062,58.7732696533203,30.8939819335938
10,229,1385,2000,0,0,0,0,0,1073,0,688,0,Asthawan,,,3.63148951530457,68.1680679321289,28.200439453125
10,229,1385,2001,0,0,0,0,0,1073,0,688,0,Asthawan,0.983426988124847,98.3426988124847,5.26902723312378,78.0085067749024,16.722469329834
10,229,1385,2002,0,0,0,0,0,1073,0,688,0,Asthawan,0.983426988124847,98.3426988124847,11.9994354248047,69.7136077880859,18.2869567871094
10,229,1385,2003,0,0,0,0,0,1073,0,688,0,Asthawan,0.986722409725189,98.6722409725189,3.3511323928833,84.2763977050781,12.3724746704102
10,229,1385,2004,0,0,0,0,0,1073,0,688,0,Asthawan,0.987842679023743,98.7842679023743,4.26393461227417,74.5371627807617,21.198902130127
10,229,1385,2005,0,0,0,0,0,1073,0,688,0,Asthawan,0.986722409725189,98.6722409725189,3.93607497215271,80.3411483764648,15.7227802276611
10,229,1385,2006,0,0,0,0,0,1073,0,688,0,Asthawan,0.983495116233826,98.3495116233826,4.88437700271606,70.7244644165039,24.3911514282227
10,229,1385,2007,0,0,0,0,0,1073,0,688,0,Asthawan,0.983495116233826,98.3495116233826,6.72787141799927,72.583854675293,20.6882743835449
10,229,1385,2008,0,0,0,0,0,1073,0,688,0,Asthawan,0.987563490867615,98.7563490867615,8.29691791534424,73.3215866088867,18.3814888000488
10,229,1385,2009,0,0,0,0,0,1073,0.0016138603867486,688,1.11033594608307,Asthawan,0.986089468002319,98.6089468002319,5.1915020942688,73.6071472167969,21.2013607025147
10,229,1385,2010,0,0,0,0,0,1073,0.0016138603867486,688,1.11033594608307,Asthawan,0.987563490867615,98.7563490867615,3.31706404685974,74.0287857055664,22.6541519165039
10,229,1385,2011,0,0,0,0,0,1073,0,688,0,Asthawan,0.98494166135788,98.494166135788,4.72705411911011,75.9099960327148,19.3629455566406
10,229,1385,2012,0,0,0,0,0,1073,0.0049045973045881,688,3.37436294555664,Asthawan,0.987705707550049,98.7705707550049,3.61776375770569,82.6298904418945,13.7523469924927
10,229,1385,2013,0,0,0,0,0,1073,0.0807430965955867,688,55.5512504577637,Asthawan,0.986722409725189,98.6722409725189,4.4785647392273,74.9492874145508,20.5721416473389
10,229,1385,2014,0,0,0,0,0,1073,0.114255727723587,688,78.6079406738281,Asthawan,0.986722409725189,98.6722409725189,7.4636721611023,73.5668258666992,18.9694957733154
10,229,1385,2015,0,0,0,0,0,1073,0.385937890341115,688,265.525268554688,Asthawan,0.983426988124847,98.3426988124847,6.03583002090454,77.2914886474609,16.6726818084717
10,229,1385,2016,1,1,0,0,0,1073,0.869334553563318,688,598.102172851563,Asthawan,0.989038586616516,98.9038586616516,5.47331190109253,76.7324295043945,17.7942543029785
10,229,1385,2017,1,1,0,0,0,1073,1.10530480673147,688,760.44970703125,Asthawan,0.987705707550049,98.7705707550049,5.65958166122437,81.275131225586,13.065279006958
10,229,1385,2018,1,1,0,0,0,1073,1.45359012692474,688,1000.07000732422,Asthawan,0.98471474647522,98.471474647522,5.97879648208618,78.6428680419922,15.3783330917358
10,229,1385,2019,1,1,0,0,0,1073,1.37944767087005,688,949.059997558594,Asthawan,0.98494166135788,98.494166135788,5.08437252044678,76.1486663818359,18.7669639587402
10,229,1385,2020,1,1,0,0,0,1073,1.39431682852812,688,959.289978027344,Asthawan,0.986319243907928,98.6319243907928,5.31186199188232,73.0087127685547,21.67942237854
10,229,1385,2021,1,1,0,0,0,1073,1.51054524266443,688,1039.25512695313,Asthawan,0.987941145896912,98.7941145896912,14.8803205490112,66.8209533691406,18.2987213134766
10,229,1386,2000,0,0,0,0,0,1074,0.210763909451203,874,184.207656860352,Bihar,,,4.25786638259888,67.6527862548828,28.0893459320068
10,229,1386,2001,0,0,0,0,0,1074,0.175405489225409,874,153.304397583008,Bihar,0.886504650115967,88.6504650115967,4.31705474853516,73.4892959594727,22.1936473846436
10,229,1386,2002,0,0,0,0,0,1074,0.221730666520666,874,193.792602539063,Bihar,0.888449847698212,88.8449847698212,11.0595140457153,71.2425384521484,17.6979522705078
10,229,1386,2003,0,0,0,0,0,1074,0.0881694819889025,874,77.0601272583008,Bihar,0.887798666954041,88.7798666954041,3.49481749534607,81.7767639160156,14.7284212112427
10,229,1386,2004,0,0,0,0,0,1074,0.177189964451561,874,154.864028930664,Bihar,0.892428576946259,89.2428576946259,4.1587290763855,72.4697418212891,23.3715209960938
10,229,1386,2005,0,0,0,0,0,1074,0.169993821761701,874,148.574600219727,Bihar,0.88861095905304,88.861095905304,4.61646032333374,77.6848602294922,17.6986770629883
10,229,1386,2006,0,0,0,0,0,1074,0.151447898463199,874,132.365463256836,Bihar,0.894426107406616,89.4426107406616,5.54737615585327,71.4646301269531,22.9879951477051
10,229,1386,2007,0,0,0,0,0,1074,0.250706635568998,874,219.117599487305,Bihar,0.894426107406616,89.4426107406616,6.18952894210815,75.1390380859375,18.6714401245117
10,229,1386,2008,0,0,0,0,0,1074,0.326942496223362,874,285.747741699219,Bihar,0.887291550636292,88.7291550636292,8.57997131347656,71.8716812133789,19.5483474731445
10,229,1386,2009,0,0,0,0,0,1074,0.892837349828375,874,780.33984375,Bihar,0.879870772361755,87.9870772361755,4.41849231719971,73.6630706787109,21.9184398651123
10,229,1386,2010,0,0,0,0,0,1074,0.47835860263292,874,418.085418701172,Bihar,0.887291550636292,88.7291550636292,3.47057509422302,74.6622924804688,21.8671398162842
10,229,1386,2011,0,0,0,0,0,1074,0.369102111397401,874,322.595245361328,Bihar,0.892280399799347,89.2280399799347,4.14238119125366,75.96630859375,19.8913135528564
10,229,1386,2012,0,0,0,0,0,1074,0.587606120164116,874,513.567749023438,Bihar,0.882253527641296,88.2253527641296,5.33897495269775,79.1130676269531,15.5479593276978
10,229,1386,2013,0,0,0,0,0,1074,1.29790184317792,874,1134.3662109375,Bihar,0.885361850261688,88.5361850261688,4.563072681427,77.0410003662109,18.3959331512451
10,229,1386,2014,0,0,0,0,0,1074,1.68364207531822,874,1471.50317382813,Bihar,0.88373726606369,88.373726606369,7.08261108398438,76.6989669799805,16.2184257507324
10,229,1386,2015,0,0,0,0,0,1074,1.94501947538258,874,1699.94702148438,Bihar,0.883586823940277,88.3586823940277,6.05898094177246,75.8092956542969,18.1317272186279
10,229,1386,2016,1,1,0,0,0,1074,2.45366886933281,874,2144.50659179687,Bihar,0.889202892780304,88.9202892780304,4.90262365341187,76.2777709960938,18.8196067810059
10,229,1386,2017,1,1,0,0,0,1074,2.80699817648741,874,2453.31640625,Bihar,0.882253527641296,88.2253527641296,5.69463109970093,79.1407852172852,15.164587020874
10,229,1386,2018,1,1,0,0,0,1074,3.00686498855835,874,2628,Bihar,0.886802971363068,88.6802971363068,6.4002890586853,76.1884841918945,17.4112319946289
10,229,1386,2019,1,1,0,0,0,1074,3.71116683575873,874,3243.55981445313,Bihar,0.888542294502258,88.8542294502258,5.56536197662354,76.6143035888672,17.820333480835
10,229,1386,2020,1,1,0,1,0,1074,3.54071505828089,874,3094.5849609375,Bihar,0.884009420871735,88.4009420871735,5.78310203552246,73.1727676391602,21.044132232666
10,229,1386,2021,1,1,0,1,0,1074,3.48193918049199,874,3043.21484375,Bihar,0.878455102443695,87.8455102443695,12.6560516357422,69.5869369506836,17.7570133209229
10,229,1387,2000,0,0,0,0,0,1075,0.0048539492697526,654,3.17448282241821,Noorsarai,,,6.62210273742676,70.9150085449219,22.4628829956055
10,229,1387,2001,0,0,0,0,0,1075,0,654,0,Noorsarai,0.937224984169006,93.7224984169006,6.56155633926392,68.4824829101563,24.955961227417
10,229,1387,2002,0,0,0,0,0,1075,0,654,0,Noorsarai,0.934575915336609,93.4575915336609,12.9967756271362,72.2478866577148,14.7553310394287
10,229,1387,2003,0,0,0,0,0,1075,0,654,0,Noorsarai,0.931491792201996,93.1491792201996,4.61584663391113,83.223373413086,12.1607780456543
10,229,1387,2004,0,0,0,0,0,1075,0,654,0,Noorsarai,0.941862940788269,94.1862940788269,5.63078927993774,71.6990737915039,22.6701412200928
10,229,1387,2005,0,0,0,0,0,1075,0,654,0,Noorsarai,0.931491792201996,93.1491792201996,4.73670101165772,80.7806243896484,14.4826707839966
10,229,1387,2006,0,0,0,0,0,1075,0,654,0,Noorsarai,0.931299149990082,93.1299149990082,7.43705272674561,72.2307586669922,20.3321895599365
10,229,1387,2007,0,0,0,0,0,1075,0,654,0,Noorsarai,0.931299149990082,93.1299149990082,9.40529632568359,70.8103637695313,19.7843379974365
10,229,1387,2008,0,0,0,0,0,1075,0.0024385113234913,654,1.59478640556335,Noorsarai,0.942583858966827,94.2583858966827,8.36440277099609,72.3446502685547,19.2909450531006
10,229,1387,2009,0,0,0,0,0,1075,0.0047378252041084,654,3.09853768348694,Noorsarai,0.940398335456848,94.0398335456848,5.73200082778931,65.3204727172852,28.9475288391113
10,229,1387,2010,0,0,0,0,0,1075,0.006659547852449,654,4.35534429550171,Noorsarai,0.942583858966827,94.2583858966827,4.91239213943481,74.6408309936524,20.44677734375
10,229,1387,2011,0,0,0,0,0,1075,0,654,0,Noorsarai,0.945453822612762,94.5453822612762,6.45407629013062,75.6999588012695,17.8459644317627
10,229,1387,2012,0,0,0,0,0,1075,0.159028709481616,654,104.004776000977,Noorsarai,0.95017397403717,95.017397403717,7.89588975906372,78.8396301269531,13.2644777297974
10,229,1387,2013,0,0,0,0,0,1075,0.189785563617671,654,124.119758605957,Noorsarai,0.92706698179245,92.706698179245,7.03267431259155,75.7309494018555,17.2363739013672
10,229,1387,2014,0,0,0,0,0,1075,0.414414058766963,654,271.026794433594,Noorsarai,0.929279386997223,92.9279386997223,8.88511371612549,75.035514831543,16.0793647766113
10,229,1387,2015,0,0,0,0,0,1075,0.970297997150946,654,634.574890136719,Noorsarai,0.934575915336609,93.4575915336609,7.68109464645386,73.5073471069336,18.8115539550781
10,229,1387,2016,1,1,0,0,0,1075,1.58224104668387,654,1034.78564453125,Noorsarai,0.925851583480835,92.5851583480835,5.64502906799316,77.2108535766602,17.1441192626953
10,229,1387,2017,1,1,0,0,0,1075,1.61954267309346,654,1059.18090820313,Noorsarai,0.944836318492889,94.4836318492889,8.12299823760986,78.6310729980469,13.245924949646
10,229,1387,2018,1,1,0,0,0,1075,2.0210244648318,654,1321.75,Noorsarai,0.941801130771637,94.1801130771637,9.19964504241943,77.8063812255859,12.9939727783203
10,229,1387,2019,1,1,0,0,0,1075,1.89746187075927,654,1240.94006347656,Noorsarai,0.941211521625519,94.1211521625519,8.60125923156738,77.3780517578125,14.0206842422485
10,229,1387,2020,1,1,0,0,0,1075,1.72054279105744,654,1125.23498535156,Noorsarai,0.931645572185516,93.1645572185516,8.02695655822754,69.6528396606445,22.3201961517334
10,229,1387,2021,1,1,0,0,0,1075,1.69762996941896,654,1110.25,Noorsarai,0.934073746204376,93.4073746204376,15.4625558853149,71.9631271362305,12.574312210083
10,229,1388,2000,0,0,0,0,0,1076,0,353,0,Tharthari,,,7.51337146759033,70.2073516845703,22.279275894165
10,229,1388,2001,0,0,0,0,0,1076,0,353,0,Tharthari,0.999524891376495,99.9524891376495,8.48625183105469,66.667236328125,24.846513748169
10,229,1388,2002,0,0,0,0,0,1076,0,353,0,Tharthari,0.999524891376495,99.9524891376495,14.073070526123,68.7536773681641,17.1732501983643
10,229,1388,2003,0,0,0,0,0,1076,0,353,0,Tharthari,0.999329924583435,99.9329924583435,4.2843542098999,83.4608917236328,12.2547550201416
10,229,1388,2004,0,0,0,0,0,1076,0,353,0,Tharthari,1,100,6.70995187759399,68.8225479125977,24.4674987792969
10,229,1388,2005,0,0,0,0,0,1076,0,353,0,Tharthari,0.999329924583435,99.9329924583435,5.03003025054932,78.4944381713867,16.4755344390869
10,229,1388,2006,0,0,0,0,0,1076,0,353,0,Tharthari,0.998985350131989,99.8985350131989,7.42761182785034,71.3394012451172,21.2329864501953
10,229,1388,2007,0,0,0,0,0,1076,0,353,0,Tharthari,0.998985350131989,99.8985350131989,9.72799015045166,60.416690826416,29.8553199768066
10,229,1388,2008,0,0,0,0,0,1076,0,353,0,Tharthari,1,100,10.2776517868042,64.666130065918,25.0562191009522
10,229,1388,2009,0,0,0,0,0,1076,0,353,0,Tharthari,1,100,6.42982196807861,60.7370948791504,32.8330841064453
10,229,1388,2010,0,0,0,0,0,1076,0,353,0,Tharthari,1,100,4.3074517250061,76.1776657104492,19.5148830413818
10,229,1388,2011,0,0,0,0,0,1076,0,353,0,Tharthari,1,100,8.25938320159912,73.6081771850586,18.1324424743652
10,229,1388,2012,0,0,0,0,0,1076,0,353,0,Tharthari,1,100,11.1111345291138,76.0955505371094,12.7933177947998
10,229,1388,2013,0,0,0,0,0,1076,0,353,0,Tharthari,0.999329924583435,99.9329924583435,7.35844373703003,70.8021011352539,21.8394470214844
10,229,1388,2014,0,0,0,0,0,1076,0.034089766548308,353,12.0336875915527,Tharthari,0.999329924583435,99.9329924583435,9.5365514755249,72.5532150268555,17.9102382659912
