park_id,buffer_km,in_out,mean_tc,median_tc,sd_tc,n_pixels,Percent_Tree_Cover
255,20,outer,74.45047870584351,8.0,109.88977663681882,36348,74.45047870584351
255,25,outer,84.09119842170895,10.0,114.16903462119393,53729,84.09119842170895
256,5,outer,63.660496613995484,73.0,39.94334980234923,2215,63.660496613995484
256,10,outer,63.57466596803773,75.0,32.34564915374448,7634,63.57466596803773
256,20,outer,67.87494226738195,75.0,26.17452635659088,28147,67.87494226738195
256,25,outer,68.1715257531584,75.0,27.08721278704556,43218,68.1715257531584
257,5,outer,24.79579449382181,19.0,17.098575720125883,9226,24.79579449382181
257,10,outer,26.605494218899416,22.0,16.818850996061798,23006,26.605494218899416
257,20,outer,25.49771151178918,20.0,17.927730796654924,57680,25.49771151178918
257,25,outer,26.01777404262258,20.0,18.398937504595597,79723,26.01777404262258
258,5,outer,34.949571603427174,28.0,22.444216783250397,4085,34.949571603427174
258,10,outer,32.96391707101897,27.0,21.470769292620673,11335,32.96391707101897
258,20,outer,24.33820125175045,17.0,20.325543307293636,34991,24.33820125175045
258,25,outer,22.010692710042267,14.0,19.578102057672247,51811,22.010692710042267
259,5,outer,56.84162861491629,61.0,17.248650332454908,13140,56.84162861491629
259,5,inner,58.00235644301129,61.0,15.862037575437672,8063,58.00235644301129
259,10,outer,56.356318671856165,61.0,17.219697812218037,29033,56.356318671856165
259,20,outer,52.66035688793719,59.0,19.085731377118886,70050,52.66035688793719
259,25,outer,51.909064183194566,58.0,19.33611816394053,95243,51.909064183194566
260,5,outer,74.12486248624863,78.0,9.664978122003264,1818,74.12486248624863
260,10,outer,69.41198774974478,71.0,10.547842590659746,6857,69.41198774974478
260,20,outer,66.38809899947341,68.0,14.037048370068161,26586,66.38809899947341
260,25,outer,63.97255395944865,67.0,17.186748235371216,41281,63.97255395944865
261,5,outer,74.10333145115754,78.0,9.785447957283145,1771,74.10333145115754
261,10,outer,69.3843189565733,71.0,10.690399395673237,6747,69.3843189565733
261,20,outer,66.69643330932797,69.0,13.781966641025836,26383,66.69643330932797
261,25,outer,64.38442413162706,67.0,16.837629607482874,41025,64.38442413162706
262,5,outer,22.977741585233442,16.0,18.18234768452204,3684,22.977741585233442
262,10,outer,21.465125094768766,15.0,17.211234931002444,10552,21.465125094768766
262,20,outer,24.95565907013768,17.0,20.516796106347993,33919,24.95565907013768
262,25,outer,25.81760869134236,18.0,20.58803370640055,50441,25.81760869134236
263,5,outer,14.618470149253731,10.0,10.923935090367467,3216,14.618470149253731
263,10,outer,13.057945291292546,9.0,10.706348438420775,9578,13.057945291292546
263,20,outer,13.764656011555248,10.0,12.34053443140311,31847,13.764656011555248
263,25,outer,15.273943307614894,11.0,14.371632925925201,47696,15.273943307614894
264,5,outer,155.88906560636184,81.0,87.47365647018583,2515,155.88906560636184
264,10,outer,151.92727934927765,81.0,86.73894992480211,8237,151.92727934927765
264,20,outer,164.9614112834498,200.0,87.68444832960587,29335,164.9614112834498
264,25,outer,169.94056882210893,253.0,87.5855213468041,44724,169.94056882210893
265,5,outer,73.92377028071078,77.0,8.075031798913324,3883,73.92377028071078
265,10,outer,71.74487073327813,73.0,8.882750666965745,10869,71.74487073327813
265,20,outer,67.64550939893246,69.0,12.203458773457497,34472,67.64550939893246
265,25,outer,66.94598191568481,68.0,13.184052978779315,51094,66.94598191568481
266,5,outer,14.071322436849925,10.0,11.03934450396908,2692,14.071322436849925
266,10,outer,14.762965541246084,10.0,11.080330560405367,8619,14.762965541246084
266,20,outer,14.448554068860188,11.0,10.446355027567625,30119,14.448554068860188
266,25,outer,13.408759124087592,10.0,10.593415728837048,45621,13.408759124087592
267,5,outer,36.10236653824986,34.0,16.641927407582106,1817,36.10236653824986
267,10,outer,37.81637426900585,36.0,17.224385024889965,6840,37.81637426900585
267,20,outer,43.29507641346081,44.0,17.170051145160986,26566,43.29507641346081
267,25,outer,44.09104133834404,45.0,18.64629335888415,41245,44.09104133834404
268,5,outer,20.031384762817442,14.0,15.166689920109246,4174,20.031384762817442
268,10,outer,19.339047788239473,14.0,14.913693956161218,11258,19.339047788239473
268,20,outer,20.587361224893357,13.0,17.45693840828612,35399,20.587361224893357
268,25,outer,21.739537286870657,14.0,18.79104852425081,52257,21.739537286870657
269,5,outer,55.590994708045564,59.0,17.370013471592088,11149,55.590994708045564
269,10,outer,56.715766369954885,59.0,16.60459361537083,24603,56.715766369954885
269,20,outer,52.51544443154875,57.0,20.905750836657408,60313,52.51544443154875
269,25,outer,51.42049038682312,57.0,21.916998675838965,82751,51.42049038682312
270,5,outer,64.56138453217956,72.0,18.761796834886365,1849,64.56138453217956
270,10,outer,62.750036163749456,69.0,29.80817708551998,6913,62.750036163749456
270,20,outer,65.17965035750383,74.0,29.00336498660696,26713,65.17965035750383
270,25,outer,63.893145988749666,75.0,28.984434027658313,41421,63.893145988749666
271,5,outer,83.79063205417607,77.0,44.475088294831,1772,83.79063205417607
271,10,outer,83.77120023679147,78.0,38.985435507035696,6757,83.77120023679147
271,20,outer,83.47869759684633,79.0,36.872169409507734,26382,83.47869759684633
271,25,outer,84.10372645073237,80.0,35.76798702357316,41031,84.10372645073237
272,5,outer,70.59044790893343,79.0,18.59383122399897,4041,70.59044790893343
272,10,outer,70.06836835933977,79.0,18.825877231584847,11087,70.06836835933977
272,20,outer,67.81246048623484,79.0,28.18625808866615,34798,67.81246048623484
272,25,outer,67.43225342811638,78.0,27.265330158350366,51486,67.43225342811638
273,5,outer,72.71064060803475,80.0,20.647219994693568,1842,72.71064060803475
273,10,outer,75.13602088167053,80.0,15.628705650664395,6896,75.13602088167053
273,20,outer,71.33183385814965,80.0,19.812873473235626,26676,71.33183385814965
273,25,outer,69.6467873281299,80.0,21.49405602361069,41383,69.6467873281299
274,5,outer,15.119744744744745,10.0,15.049228545501084,7992,15.119744744744745
274,10,outer,14.77662296965582,10.0,13.670437046171294,19147,14.77662296965582
274,20,outer,12.99496291049328,9.0,12.595546497115857,50823,12.99496291049328
274,25,outer,12.590317331163547,9.0,14.282986035502974,71282,12.590317331163547
275,5,outer,71.22353603603604,73.0,21.65979087271164,1776,71.22353603603604
275,10,outer,69.53151291512916,72.0,18.497300179951942,6775,69.53151291512916
275,20,outer,71.43900223324123,75.0,14.313534313655692,26419,71.43900223324123
275,25,outer,70.98943113189168,75.0,15.273783494353951,41064,70.98943113189168
276,5,outer,12.138800347725297,10.0,8.002363361307586,3451,12.138800347725297
276,10,outer,12.939684441781505,10.0,8.706138142849346,10014,12.939684441781505
276,20,outer,14.58512809577482,12.0,10.479174914066075,32827,14.58512809577482
276,25,outer,15.286534063061591,12.0,11.938327402862441,48968,15.286534063061591
277,5,outer,48.37546933667084,52.0,22.740762817731742,2397,48.37546933667084
277,10,outer,51.38160689741347,56.0,21.24491272512435,8003,51.38160689741347
277,20,outer,54.45628576382868,58.0,20.51671819805391,28835,54.45628576382868
277,25,outer,54.97225939619389,58.0,20.284869343154938,44087,54.97225939619389
278,5,outer,49.692910301605956,54.0,14.422493552802656,2553,49.692910301605956
278,10,outer,47.79713114754098,52.0,16.858383893128785,8296,47.79713114754098
278,20,outer,42.74846396686921,46.0,18.712895207899596,29459,42.74846396686921
278,25,outer,39.465981312579444,41.0,19.274408362081537,44843,39.465981312579444
279,5,outer,90.16141541444499,80.0,47.123990742233005,2063,90.16141541444499
279,10,outer,83.41675749318802,80.0,43.260421306449274,7340,83.41675749318802
279,20,outer,84.86617059891107,81.0,40.31888299080306,27550,84.86617059891107
279,25,outer,83.72180504225419,81.0,35.673153258732874,42481,83.72180504225419
280,5,outer,32.13910422049957,29.0,18.436053195389913,2322,32.13910422049957
280,10,outer,32.7279683713812,29.0,19.799636447048616,7841,32.7279683713812
280,20,outer,34.71140117581187,25.0,24.35264675898136,28576,34.71140117581187
280,25,outer,34.463339353894696,23.0,25.57289532404261,43739,34.463339353894696
281,5,outer,61.29847494553377,62.0,13.390206232412554,1836,61.29847494553377
281,10,outer,61.15506237307804,63.0,13.078777836474192,6894,61.15506237307804
281,20,outer,54.86764485139598,58.0,15.32149243933357,26648,54.86764485139598
281,25,outer,52.48307707184992,56.0,16.792865092198948,41364,52.48307707184992
282,5,outer,36.555730809674024,35.0,21.34619739645002,1902,36.555730809674024
282,10,outer,24.495049504950494,14.0,22.419840904161987,6767,24.495049504950494
282,20,outer,26.523589842992827,16.0,22.924593341290926,25795,26.523589842992827
282,25,outer,27.103356169465535,17.0,22.577625912887427,40433,27.103356169465535
283,5,outer,36.2318281938326,34.0,23.75361554128672,1816,36.2318281938326
283,10,outer,40.21731526016616,37.0,23.59893902660304,6861,40.21731526016616
283,20,outer,42.89097885787375,43.0,21.7653992185385,26582,42.89097885787375
283,25,outer,45.47395328552045,48.0,21.32905576630835,41272,45.47395328552045
284,5,outer,37.43346911065852,8.0,67.67260614547516,2946,37.43346911065852
284,10,outer,24.771598153440316,9.0,50.46862973657669,9098,24.771598153440316
284,20,outer,14.50449231958265,8.0,28.832495693005942,31053,14.50449231958265
284,25,outer,12.527501869059062,8.0,23.991362654762476,46815,12.527501869059062
285,5,outer,42.03492616558819,45.0,17.237462280276915,12054,42.03492616558819
285,10,outer,38.05238057069574,39.0,18.840901845237145,24952,38.05238057069574
285,20,outer,35.02175326298945,35.0,20.22536287260864,59991,35.02175326298945
285,25,outer,34.02464168054559,33.0,19.73719708569806,82259,34.02464168054559
286,5,outer,34.81862433862434,33.0,18.44734856305986,4725,34.81862433862434
286,10,outer,32.71206757843926,27.0,18.91430581836846,12430,32.71206757843926
286,20,outer,27.421355378976376,21.0,19.717865172879495,37377,27.421355378976376
286,25,outer,26.375862763406015,20.0,19.612832949347034,54621,26.375862763406015
287,5,outer,36.65084835630965,36.0,19.46684082343832,3772,36.65084835630965
287,10,outer,32.25966331232954,26.0,19.962699321616604,10633,32.25966331232954
287,20,outer,26.409833155839546,20.0,19.531969075904833,33804,26.409833155839546
287,25,outer,24.92705258118567,19.0,19.11671258500362,50132,24.92705258118567
288,5,outer,12.921809550404914,11.0,7.707188582297196,3581,12.921809550404914
288,10,outer,15.475268609040752,12.0,10.829172354229664,10331,15.475268609040752
288,20,outer,19.054479382526953,12.0,17.178798746121192,33297,19.054479382526953
288,25,outer,22.29379315898613,13.0,20.065341750665382,49671,22.29379315898613
289,5,outer,51.79754601226994,54.0,40.624583233481914,1956,51.79754601226994
289,10,outer,54.36368738599691,53.0,40.18838989005793,7127,54.36368738599691
289,20,outer,64.0714233038348,74.0,33.22726153380915,27120,64.0714233038348
289,25,outer,65.81954510776274,76.0,31.087832761650375,41944,65.81954510776274
290,5,outer,74.57676348547717,80.0,16.497495079005787,1928,74.57676348547717
290,10,outer,75.41747984726346,81.0,16.756568164448833,7071,75.41747984726346
290,20,outer,70.80225110148469,80.0,20.017997773318108,27009,70.80225110148469
290,25,outer,69.51026897788404,79.0,21.076459356806193,41825,69.51026897788404
291,5,outer,52.249811320754716,54.0,16.56329910745111,2650,52.249811320754716
291,10,outer,50.981880221202495,55.0,20.74602614578883,8499,50.981880221202495
291,20,outer,52.19504032662896,59.0,24.7062344828403,29881,52.19504032662896
291,25,outer,55.02669956381901,62.0,24.66064054607594,45394,55.02669956381901
292,5,outer,72.31460674157303,77.0,12.740044240623831,1869,72.31460674157303
292,10,outer,77.02158894645942,78.0,25.318298311089542,6948,77.02158894645942
292,20,outer,81.81831770113224,80.0,30.978539627327628,26761,81.81831770113224
292,25,outer,81.99373614724873,80.0,31.9132667652454,41508,81.99373614724873
293,5,outer,28.890485436893204,23.0,17.396184347765416,2575,28.890485436893204
293,10,outer,29.02842408251379,23.0,17.981054845375894,8338,29.02842408251379
293,20,outer,36.600142189721716,33.0,20.437698382658954,29538,36.600142189721716
293,25,outer,40.439732242138504,40.0,20.107434046535577,44966,40.439732242138504
294,5,outer,49.337845154304276,62.0,29.963442665777496,1847,49.337845154304276
294,10,outer,46.864017341040466,59.0,29.981065894738805,6920,46.864017341040466
294,20,outer,53.02272727272727,64.0,33.35723650227187,26708,53.02272727272727
294,25,outer,56.980118228978164,68.0,31.440205391795914,41445,56.980118228978164
295,5,outer,53.78249566724437,58.0,12.331793968106112,2308,53.78249566724437
295,10,outer,55.11502617132644,59.0,19.326160844000157,7833,55.11502617132644
295,20,outer,48.98033166216737,55.0,18.56221514113118,28523,48.98033166216737
295,25,outer,48.10125597675642,54.0,18.511105312879867,43711,48.10125597675642
296,5,outer,45.035271687321256,47.0,22.105066479040616,3147,45.035271687321256
296,10,outer,40.58980660326958,41.0,24.259676894398588,9359,40.58980660326958
296,20,outer,38.95937559369261,38.0,24.97498392422474,31582,38.95937559369261
296,25,outer,37.52484223811527,35.0,25.087022987329153,47540,37.52484223811527
297,5,outer,22.682514857679074,19.0,12.571232788867107,3197,22.682514857679074
297,10,outer,18.137837556042122,15.0,10.73913083817845,9591,18.137837556042122
297,20,outer,19.132825241500438,16.0,12.049552278345814,31884,19.132825241500438
297,25,outer,21.77347028245757,17.0,14.851834937935202,47901,21.77347028245757
298,5,outer,42.95278725824801,39.0,20.859177344503294,1758,42.95278725824801
298,10,outer,50.36552748885587,54.0,19.565703696159666,6730,50.36552748885587
298,20,outer,53.182912473894056,60.0,21.000507114234015,26335,53.182912473894056
298,25,outer,54.92580298740603,61.0,20.98852703587478,40972,54.92580298740603
299,5,outer,27.141885509163046,23.0,17.758660040112666,10586,27.141885509163046
299,10,outer,27.116650305177345,21.0,18.420040363914396,23429,27.116650305177345
299,20,outer,30.337632514934906,24.0,20.261564657884197,57918,30.337632514934906
299,25,outer,30.713595816286954,24.0,20.50784734968349,79929,30.713595816286954
300,5,outer,38.138684277368554,32.0,25.14020769146037,3937,38.138684277368554
300,10,outer,37.387703205885025,34.0,23.594352688624703,11011,37.387703205885025
300,20,outer,32.47443516205897,27.0,22.576586965327795,34833,32.47443516205897
300,25,outer,29.28726087462652,22.0,21.90215542444245,51542,29.28726087462652
301,5,outer,18.33741648106904,12.0,15.264985437524508,1796,18.33741648106904
301,10,outer,22.135385059962434,15.0,18.292207267773357,6921,22.135385059962434
301,20,outer,25.9723921802716,15.0,22.646330256170298,26804,25.9723921802716
301,25,outer,27.541333976601134,15.0,23.61297871556574,41455,27.541333976601134
302,5,outer,13.317183687696062,11.0,8.388887129547566,2869,13.317183687696062
302,10,outer,12.93156831949742,10.0,8.779247773018533,8914,12.93156831949742
302,20,outer,16.661155677297334,12.0,13.4468914476736,30666,16.661155677297334
302,25,outer,17.672403010502254,12.0,15.010720884728089,46371,17.672403010502254
303,5,outer,83.45085190039319,79.0,33.13743256200713,2289,83.45085190039319
303,10,outer,82.26598202824134,80.0,25.71900314210397,7790,82.26598202824134
303,20,outer,84.43989176652494,80.0,31.809662652183306,28457,84.43989176652494
303,25,outer,84.92979157590626,80.0,35.04681122373262,43613,84.92979157590626
304,5,outer,64.25,68.0,14.940196719654598,1820,64.25
304,10,outer,69.12394036831336,73.0,19.82202638446699,6842,69.12394036831336
304,20,outer,78.72315448867485,79.0,31.989165058141193,26578,78.72315448867485
304,25,outer,79.04608261417629,79.0,30.83268792287442,41252,79.04608261417629
305,5,outer,11.541176470588235,10.0,7.403580916058312,2890,11.541176470588235
305,10,outer,13.235352973874374,10.0,9.077779881496923,8995,13.235352973874374
305,20,outer,14.90515510653455,11.0,11.265940572550148,30882,14.90515510653455
305,25,outer,15.76098305011923,12.0,12.82696309927325,46549,15.76098305011923
306,5,outer,68.16614906832298,72.0,11.235334728167608,1932,68.16614906832298
306,10,outer,70.6516822165677,75.0,17.795391553916385,7074,70.6516822165677
306,20,outer,79.72691624741047,79.0,33.326284574694284,27032,79.72691624741047
306,25,outer,80.10128156082632,79.0,31.168653485546255,41824,80.10128156082632
307,5,outer,68.06278713629403,74.0,15.113679782932714,1959,68.06278713629403
307,10,outer,71.24179062587707,76.0,13.202987837627118,7126,71.24179062587707
307,20,outer,77.74824092834776,79.0,24.805684675264846,27145,77.74824092834776
307,25,outer,78.79821279637794,79.0,27.447357742815047,41965,78.79821279637794
308,5,outer,68.61082474226804,72.0,10.881393669276907,1940,68.61082474226804
308,10,outer,70.80671557562077,75.0,17.18435591123183,7088,70.80671557562077
308,20,outer,79.79829325058185,79.0,33.407294289232254,27069,79.79829325058185
308,25,outer,80.19608826479438,79.0,31.18155030786774,41874,80.19608826479438
309,5,outer,13.796791443850267,10.0,11.169533052544391,3366,13.796791443850267
309,10,outer,14.06645824929407,10.0,10.756946609723075,9916,14.06645824929407
309,20,outer,14.027644120261117,11.0,11.984189561347986,32629,14.027644120261117
309,25,outer,15.307302460143218,11.0,14.308954507765,48737,15.307302460143218
310,5,outer,31.47862298722932,25.0,20.92910519323136,1801,31.47862298722932
310,10,outer,39.50454678791434,29.0,23.55769198634104,6818,39.50454678791434
310,20,outer,47.656093237279826,47.0,25.013902714562512,26513,47.656093237279826
310,25,outer,49.49233832778844,52.0,24.550992163667487,41179,49.49233832778844
311,5,outer,75.43646025878003,81.0,16.92406198218092,4328,75.43646025878003
311,10,outer,73.7045474231269,80.0,17.814911956729116,11545,73.7045474231269
311,20,outer,68.80839364865624,79.0,21.485771332776455,35646,68.80839364865624
311,25,outer,68.23546771767484,78.0,24.893107085084598,52521,68.23546771767484
312,5,outer,73.61449621664676,80.0,18.91418117280154,2511,73.61449621664676
312,10,outer,73.03554040895813,80.0,17.847971875624953,8216,73.03554040895813
312,20,outer,68.3311683872291,79.0,21.73691465445439,29254,68.3311683872291
312,25,outer,67.3982068810938,78.0,24.828620902625033,44615,67.3982068810938
313,5,outer,3.0223880597014925,3.0,1.3311833332794445,3082,3.0223880597014925
313,10,outer,3.18243170862346,3.0,1.5781827602897125,9335,3.18243170862346
313,20,outer,3.027023618074607,3.0,1.8400883236739656,31713,3.027023618074607
313,25,outer,3.081287186792927,3.0,1.879468505402936,47732,3.081287186792927
314,5,outer,46.680794701986756,50.0,16.75244937915031,5285,46.680794701986756
314,10,outer,41.414635941986305,44.0,19.42607044896192,13583,41.414635941986305
314,20,outer,42.370052240305405,44.0,20.236962485765368,39816,42.370052240305405
314,25,outer,43.69429100794792,45.0,20.25670895159359,57751,43.69429100794792
315,5,outer,56.94148624926858,67.0,32.521821891414376,1709,56.94148624926858
315,10,outer,54.562123947051745,56.0,37.45981871114061,6648,54.562123947051745
315,20,outer,64.52861347910853,75.0,33.17365855206621,26159,64.52861347910853
315,25,outer,66.351482717989,77.0,30.75957174105553,40736,66.351482717989
316,5,outer,5.414018026565465,5.0,4.594692908744963,8432,5.414018026565465
316,10,outer,5.8809004715307,5.0,4.8638890803175485,19723,5.8809004715307
316,20,outer,5.372275991258196,5.0,5.394530271029028,48045,5.372275991258196
316,25,outer,5.169518667642753,4.0,5.352811095841399,65568,5.169518667642753
317,5,outer,28.0077057793345,25.0,14.26501520011436,2855,28.0077057793345
317,10,outer,28.174702848172235,22.0,18.779500416696706,8918,28.174702848172235
317,20,outer,28.200052215912798,22.0,18.793681298669792,30642,28.200052215912798
317,25,outer,28.567423980649618,22.0,18.692957172587136,46304,28.567423980649618
318,5,outer,11.497216170418785,11.0,6.760464296784629,4131,11.497216170418785
318,10,outer,16.316109690503485,13.0,12.546479134764809,11341,16.316109690503485
318,20,outer,20.803793532338307,16.0,15.093794206750763,35376,20.803793532338307
318,25,outer,21.467825620799907,17.0,15.24388453755703,52231,21.467825620799907
319,5,outer,55.13816834303864,60.0,22.219523391063724,1889,55.13816834303864
319,10,outer,65.58618713282705,75.0,20.36191707732827,6979,65.58618713282705
319,20,outer,71.32913608762061,77.0,26.487637569865587,26843,71.32913608762061
319,25,outer,74.50745622474504,78.0,31.559979702964146,41576,74.50745622474504
320,5,outer,36.63639479095271,37.0,19.707727466386796,2918,36.63639479095271
320,10,outer,35.85666518056175,33.0,21.241907723089536,8972,35.85666518056175
320,20,outer,36.58901034550068,30.0,25.293402875503645,30738,36.58901034550068
320,25,outer,36.34576220102904,28.0,26.249807897549008,46451,36.34576220102904
321,5,outer,24.048546598741385,20.0,14.766508926311705,3337,24.048546598741385
321,10,outer,28.64703480657344,25.0,15.802636748294367,9797,28.64703480657344
321,20,outer,27.199257655428394,23.0,16.798277700096754,32330,27.199257655428394
321,25,outer,31.761468268714644,23.0,35.74695845955722,48438,31.761468268714644
322,5,outer,58.40477996965099,61.0,12.329798769573346,5272,58.40477996965099
322,10,outer,55.466327733569116,61.0,15.919701641880968,13572,55.466327733569116
322,20,outer,54.78829971615885,60.0,16.83514222586894,39811,54.78829971615885
322,25,outer,53.68424790410864,59.0,17.275501823739834,57732,53.68424790410864
323,5,outer,50.647439085032325,55.0,10.955609411573583,2011,50.647439085032325
323,10,outer,48.12067533905342,53.0,14.047735879934054,7226,48.12067533905342
323,20,outer,46.32343258468067,53.0,17.07726264930855,27338,46.32343258468067
323,25,outer,46.39457781358865,52.0,17.459236718225558,42197,46.39457781358865
324,5,outer,72.74369323915238,77.0,11.711245774082853,1982,72.74369323915238
324,10,outer,72.83043296672699,77.0,12.372020429599914,7183,72.83043296672699
324,20,outer,78.42132892804699,79.0,25.440995487422892,27240,78.42132892804699
324,25,outer,79.32334291210488,79.0,26.843693155267616,42107,79.32334291210488
325,5,outer,77.05636638147962,80.0,8.318450668395744,1987,77.05636638147962
325,10,outer,75.05389972144847,79.0,11.268439798328403,7180,75.05389972144847
325,20,outer,76.33677102066282,79.0,14.832037920887485,27247,76.33677102066282
325,25,outer,79.38104173099305,80.0,24.549009580814918,42103,79.38104173099305
326,5,outer,156.76347546259052,253.0,121.10008447563042,2486,156.76347546259052
326,10,outer,150.42422236929187,253.0,122.19317434033768,7555,150.42422236929187
326,20,outer,144.39603395120466,253.0,123.22181333100994,26273,144.39603395120466
326,25,outer,143.679783794706,253.0,123.25542476811465,39592,143.679783794706
327,5,outer,78.54834665943895,79.0,7.186380018898189,59032,78.54834665943895
327,5,inner,78.74841969897304,79.0,3.04154741229828,55211,78.74841969897304
327,10,outer,78.31974486230172,79.0,9.309298771548079,113037,78.31974486230172
327,10,inner,78.92676198416865,79.0,2.998409085755645,97149,78.92676198416865
327,20,outer,78.27445575314606,79.0,8.700941598546638,222739,78.27445575314606
327,20,inner,78.97256859364128,79.0,3.1360221426465937,165285,78.97256859364128
327,25,outer,78.3901555765421,79.0,8.266193148925893,281662,78.3901555765421
327,25,inner,78.92900624555301,79.0,3.1268149353718226,189735,78.92900624555301
328,5,outer,80.13638738104432,80.0,1.864032955655654,44029,80.13638738104432
328,5,inner,80.31966449207829,80.0,1.7415727630654776,39701,80.31966449207829
328,10,outer,80.01927209705373,80.0,2.093156448632802,86550,80.01927209705373
328,10,inner,80.35253304280512,80.0,1.8196301919736229,69758,80.35253304280512
328,20,outer,80.68070825983804,80.0,15.296450959193614,177449,80.68070825983804
328,20,inner,80.40655837084769,80.0,1.7920429914565565,89077,80.40655837084769
328,25,outer,81.13350509788377,80.0,18.412570556904654,227055,81.13350509788377
329,5,outer,37.48347347057118,36.0,20.332074334279184,6898,37.48347347057118
329,10,outer,52.98866805102344,38.0,62.61410626139247,16855,52.98866805102344
329,20,outer,83.13474106507344,44.0,96.33247062792191,46363,83.13474106507344
329,25,outer,98.83099083237205,48.0,106.18756088059808,65884,98.83099083237205
330,5,outer,4.4283554510330925,4.0,2.4038609684904024,5953,4.4283554510330925
330,10,outer,4.433781190019194,4.0,2.5127455828172387,14588,4.433781190019194
330,20,outer,6.467675850732354,5.0,6.260469849649694,40759,6.467675850732354
330,25,outer,8.287086409031698,6.0,9.980524455692882,57575,8.287086409031698
331,5,outer,41.459835315645016,46.0,19.896306828340347,16395,41.459835315645016
331,5,inner,49.027783878761255,56.0,18.74721729311589,9106,49.027783878761255
331,10,outer,40.97423736752737,45.0,19.60610217775242,34158,40.97423736752737
331,20,outer,39.05390530664125,41.0,19.919360912177805,78675,39.05390530664125
331,25,outer,38.455535837991214,40.0,19.975582215386016,105377,38.455535837991214
332,5,outer,30.352342487883682,24.0,19.074899310057734,6190,30.352342487883682
332,10,outer,27.00877307843394,20.0,19.19618640177888,15274,27.00877307843394
332,20,outer,23.83356381108637,16.0,19.89281081459575,42665,23.83356381108637
332,25,outer,21.621065952306605,14.0,19.52493616071113,60847,21.621065952306605
333,5,outer,31.6829454406715,26.0,18.192194573600467,5242,31.6829454406715
333,10,outer,32.8273889136573,28.0,19.143462000099834,13458,32.8273889136573
333,20,outer,33.92686139893092,30.0,20.623242042697882,39473,33.92686139893092
333,25,outer,33.11931282516848,30.0,20.507876672741435,57278,33.11931282516848
334,5,outer,11.923644876643255,9.0,8.46668693051018,5553,11.923644876643255
334,10,outer,12.440920752565564,10.0,8.618956921951412,14032,12.440920752565564
334,20,outer,14.255739560520682,10.0,10.683212728265993,40639,14.255739560520682
334,25,outer,14.64887276937747,10.0,11.521868185694194,58728,14.64887276937747
335,5,outer,41.53198804185351,45.0,17.516414059919388,13380,41.53198804185351
335,10,outer,49.141947539622116,41.0,45.913783307995395,28898,49.141947539622116
335,20,outer,62.064204249406586,39.0,71.25448804576457,69092,62.064204249406586
335,25,outer,66.54901397052559,39.0,77.05030398347817,93912,66.54901397052559
336,5,outer,17.246304572017877,16.0,10.104516087746683,11636,17.246304572017877
336,10,outer,21.107912543513123,18.0,13.721821675148663,25567,21.107912543513123
336,20,outer,23.312430100655057,19.0,16.557811897589104,62590,23.312430100655057
336,25,outer,23.86564017750032,19.0,17.1222060993253,85859,23.86564017750032
337,5,outer,21.710160719150096,17.0,15.170775887397914,14684,21.710160719150096
337,5,inner,20.801555104800542,17.0,13.094839380707604,5916,20.801555104800542
337,10,outer,22.843023443294314,17.0,17.18716742988985,31011,22.843023443294314
337,20,outer,21.588107214221733,14.0,17.950174091090208,72565,21.588107214221733
337,25,outer,21.549570863803027,13.0,18.77889331108232,97638,21.549570863803027
338,5,outer,9.582873300121179,8.0,7.348155367226445,7427,9.582873300121179
338,10,outer,11.847485526166421,9.0,9.931103318536287,17618,11.847485526166421
338,20,outer,14.720166863306927,12.0,10.763848100408657,47464,14.720166863306927
338,25,outer,16.166190646197787,13.0,11.390521502455092,67224,16.166190646197787
339,5,outer,27.851271676300577,20.0,20.612402016260724,17300,27.851271676300577
339,10,outer,29.536788473127704,22.0,21.245025194636803,36506,29.536788473127704
339,20,outer,33.914841501985684,29.0,21.568203277705866,84102,33.914841501985684
339,25,outer,33.01897295665607,27.0,21.10203587897997,112634,33.01897295665607
340,5,outer,48.998050636478936,54.0,19.425456715322635,42578,48.998050636478936
340,5,inner,51.715880112601425,55.0,17.965525610592234,30195,51.715880112601425
340,10,outer,49.96349483451311,56.0,19.937622003662234,83632,49.96349483451311
340,10,inner,51.94738853503185,55.0,17.28845154646645,39250,51.94738853503185
340,20,outer,48.3951914193912,55.0,20.856361333596713,172109,48.3951914193912
340,25,outer,47.35765114050743,54.0,21.641491934086737,220209,47.35765114050743
341,5,outer,29.887202693008113,23.0,22.053826224986096,18121,29.887202693008113
341,5,inner,31.5074864827395,25.0,24.614929452227926,14426,31.5074864827395
341,10,outer,30.636132039676948,24.0,22.04893241373661,36898,30.636132039676948
341,10,inner,28.183001038935338,18.0,23.721147218625052,20213,28.183001038935338
341,20,outer,31.548962954082246,25.0,22.819617224828328,83410,31.548962954082246
341,25,outer,32.06489090648102,26.0,22.932914194904175,111464,32.06489090648102
342,5,outer,57.88378947368421,64.0,16.615255784328003,26125,57.88378947368421
342,5,inner,54.64571605320136,61.0,18.09098908065231,16165,54.64571605320136
342,10,outer,56.053173241852484,62.0,17.9935944476134,50138,56.053173241852484
342,20,outer,54.74059339820645,61.0,19.168863551396,104820,54.74059339820645
342,25,outer,54.259694899583955,61.0,19.66930338617235,136283,54.259694899583955
343,5,outer,41.81261362047266,45.0,17.014273796744128,7151,41.81261362047266
343,10,outer,42.584075462854464,46.0,17.077139175802838,17068,42.584075462854464
